# Results of Galfit fitting to the stellar mass projections of EAGLE galaxies at z=0.1
#
# COLUMN 1	[-]	Unique galaxy ID
# COLUMN 2	[-]	best-fit integrated stellar mass log(Mstar/Msun) from Galfit 
# COLUMN 3	[-]	uncertainty on the best-fit integrated stellar mass log(Mstar/Msun) from Galfit
# COLUMN 4	[kpc]	best-fit semi-major axis from Galfit 
# COLUMN 5	[kpc]	uncertainty on the best-fit semi-major axis from Galfit 
# COLUMN 6	[-]	best-fit Sersic index from Galfit
# COLUMN 7	[-]	uncertainty on the best-fit Sersic index from Galfit
# COLUMN 8	[-]	best-fit axis ratio from Galfit
# COLUMN 9	[-]	uncertainty on the best-fit axis ratio from Galfit
# COLUMN 10	[deg]	best-fit position angle from Galfit 
# COLUMN 11	[deg]	uncertainty on the best-fit position angle from Galfit
# COLUMN 12	[-]	quality flag (see description in Section 3.2.3)
#
GalaxyID,galfit_lmstar,galfit_dlmstar,galfit_re,galfit_dre,galfit_n,galfit_dn,galfit_q,galfit_dq,galfit_PA,galfit_dPA,flag
10791968,10.117,0.012,3.521,0.166,2.0002,0.16,0.5158,0.02,-27.558400000000006,1.66,0
10793821,10.026,0.008,1.672,0.068,2.2022,0.28,0.8508,0.03,77.2952,8.49,0
10798560,10.026,0.024,4.574,0.392,2.1348,0.21,0.7336,0.04,-40.3921,5.18,0
10799983,10.034,0.008,3.171,0.106,1.2314,0.09,0.5378,0.02,30.8975,1.74,0
10805323,10.044,0.024,5.263,0.498,2.1456,0.21,0.8337,0.04,-19.55709999999999,9.25,0
10806034,10.017,0.016,4.053,0.249,1.8143,0.16,0.5553,0.02,39.9024,2.33,0
10806826,10.093,0.012,4.305,0.219,1.4714,0.1,0.8067,0.03,-31.22970000000001,5.69,0
10809535,10.0,0.016,4.315,0.271,1.893,0.18,0.421,0.02,-85.6118,1.59,0
10823762,10.147,0.02,6.097,0.46,2.05,0.16,0.6716,0.03,50.3682,3.4,0
10827304,10.092,0.016,4.558,0.294,1.6989,0.13,0.9988,0.04,-46.27340000000001,1126.92,0
10835614,10.078,0.016,3.698,0.226,2.2307,0.2,0.5688,0.02,-59.7779,2.24,0
10838396,10.017,0.012,2.875,0.121,1.8145,0.18,0.5431,0.02,-6.984300000000019,2.09,0
10839221,10.137,0.012,4.258,0.219,1.904,0.13,0.559,0.02,-59.4259,1.87,0
10839975,10.186,0.004,2.287,0.045,1.5522,0.12,0.5249,0.02,-65.89410000000001,1.32,0
10842573,10.195,0.032,7.491,1.229,4.5996,0.55,0.4607,0.02,-88.631,1.88,0
10844561,10.038,0.008,1.824,0.06,1.7327,0.19,0.8345,0.03,-28.156499999999994,6.65,0
10852760,10.15,0.012,3.617,0.136,1.6202,0.1,0.6325,0.02,79.5026,2.15,0
10857031,10.056,0.012,2.979,0.121,1.7094,0.15,0.5865,0.02,-64.87219999999999,2.18,0
10861279,10.169,0.012,6.521,0.286,1.4468,0.08,0.3864,0.01,71.3347,1.03,0
10862983,10.102,0.012,2.999,0.151,2.0051,0.17,0.8787,0.03,74.2286,9.14,0
10865420,10.086,0.02,6.291,0.407,1.4103,0.1,0.7946,0.03,-45.947400000000016,6.55,0
10868197,9.979,0.012,2.66,0.09,1.3917,0.14,0.5886,0.02,36.8782,2.36,0
10872032,10.014,0.02,3.349,0.241,2.0493,0.2,0.97,0.04,-18.9358,49.7,0
10873832,9.999,0.012,3.59,0.143,1.1835,0.08,0.5763,0.02,-61.3159,2.16,0
10874731,10.024,0.016,4.506,0.271,1.4265,0.11,0.8823,0.03,-23.710300000000018,11.8,0
10875681,10.014,0.012,2.324,0.09,1.8432,0.2,0.8006,0.03,-34.4162,5.91,0
10878257,9.984,0.008,2.753,0.09,1.3527,0.13,0.5334,0.02,8.930300000000003,1.94,0
10878925,10.104,0.008,2.032,0.06,1.8959,0.18,0.8954,0.03,-76.2625,9.84,0
10880889,10.093,0.012,3.169,0.136,1.4747,0.1,0.9834,0.03,-43.884299999999996,67.03,0
10882365,10.301,0.012,4.428,0.166,1.7579,0.08,0.7862,0.02,-70.3963,3.43,0
10883095,10.165,0.008,2.978,0.068,1.1366,0.06,0.5688,0.01,-27.64580000000001,1.41,0
10888019,9.996,0.02,3.342,0.279,2.5443,0.3,0.6875,0.04,-66.7051,4.25,0
10890785,10.123,0.036,9.206,1.229,2.5264,0.27,0.6872,0.04,7.275800000000004,4.99,0
10891574,9.998,0.012,3.393,0.158,1.3537,0.1,0.7235,0.03,-64.9336,4.01,0
10896052,10.176,0.024,6.262,0.573,2.7043,0.24,0.5871,0.03,-6.244500000000016,2.49,0
10905233,10.034,0.02,2.968,0.271,2.9545,0.37,0.9399,0.05,67.3299,25.69,0
10908162,10.26,0.012,5.243,0.211,1.3659,0.06,0.9261,0.02,15.493099999999998,12.63,0
10913698,9.969,0.012,3.442,0.173,1.4407,0.13,0.6325,0.03,52.3703,3.01,0
10916682,10.027,0.016,4.303,0.249,1.7922,0.16,0.4466,0.02,45.4734,1.61,0
10924004,10.458,0.008,4.73,0.158,2.076,0.08,0.8207,0.02,-19.068700000000007,3.26,0
10925515,10.098,0.008,2.832,0.075,1.5757,0.13,0.4655,0.02,5.237200000000001,1.31,0
10931857,10.078,0.02,6.509,0.46,1.8391,0.15,0.4359,0.02,79.9331,1.62,0
10934378,10.176,0.032,11.669,1.734,3.4951,0.39,0.2872,0.02,13.242500000000007,1.14,0
10939324,9.989,0.008,2.398,0.068,1.5165,0.16,0.58,0.02,-5.0885000000000105,2.34,0
10942166,10.038,0.016,3.596,0.226,1.9842,0.18,0.7165,0.03,-62.7774,4.14,0
10951931,10.153,0.012,5.878,0.279,1.4807,0.09,0.4946,0.02,6.509200000000007,1.51,0
10953355,10.062,0.012,4.551,0.234,1.5887,0.12,0.5392,0.02,50.87,1.98,0
10957551,10.0,0.012,2.903,0.136,1.4634,0.12,0.9352,0.03,-6.918700000000001,19.61,0
10961478,10.169,0.036,7.696,1.138,3.1799,0.35,0.9271,0.05,-57.9049,23.04,0
10963567,10.428,0.004,2.571,0.045,2.1377,0.1,0.5597,0.01,77.5823,0.99,0
10965881,10.119,0.028,5.891,0.701,3.2021,0.35,0.5887,0.03,79.0641,2.87,0
10980139,10.06,0.032,6.85,0.867,2.3676,0.26,0.8784,0.05,89.9976,15.06,0
10983249,10.225,0.012,3.906,0.234,2.762,0.21,0.5936,0.02,-27.855500000000006,1.96,0
10985642,10.057,0.008,3.167,0.106,1.4684,0.12,0.4454,0.02,-28.326099999999997,1.32,0
10986412,10.028,0.02,3.839,0.309,2.2227,0.22,0.839,0.04,51.5241,8.76,0
10987643,10.022,0.012,4.328,0.211,1.1075,0.08,0.9787,0.03,-69.5886,64.89,0
10989284,10.04,0.016,3.691,0.256,2.0013,0.18,0.8277,0.03,-38.7842,7.58,0
10996248,10.009,0.012,3.058,0.136,1.4157,0.11,0.7971,0.03,-34.93119999999999,5.58,0
11004849,10.164,0.008,3.754,0.136,1.5751,0.09,0.557,0.02,-70.67830000000001,1.59,0
11009045,10.172,0.012,5.279,0.249,1.452,0.08,0.7573,0.02,1.3988999999999976,4.02,0
11013275,9.995,0.008,3.484,0.121,0.9293,0.07,0.7114,0.02,-25.834000000000003,3.38,0
11013973,10.028,0.016,4.204,0.219,1.5643,0.12,0.5488,0.02,-18.8776,2.15,0
11022477,10.057,0.012,2.064,0.068,2.1908,0.24,0.762,0.03,7.381500000000003,4.62,0
11025589,10.005,0.016,5.17,0.309,1.5157,0.12,0.4469,0.02,-12.470399999999984,1.7,0
11041879,10.049,0.008,2.665,0.083,1.268,0.09,0.7425,0.02,-27.549300000000017,3.58,0
11048307,10.101,0.016,4.229,0.279,2.1138,0.17,0.6799,0.03,0.14690000000000225,3.31,0
11062354,10.118,0.012,4.875,0.211,1.2369,0.07,0.7226,0.02,50.093,3.49,0
11070576,10.206,0.02,6.185,0.535,2.5551,0.2,0.8017,0.03,7.7509000000000015,5.9,0
11072600,10.132,0.012,4.071,0.151,1.1867,0.06,0.7964,0.02,-78.8624,4.51,0
11079170,10.088,0.008,5.272,0.188,1.2616,0.07,0.2992,0.01,-2.3111000000000104,0.8,0
11082763,10.078,0.012,3.202,0.143,1.7261,0.14,0.7041,0.02,-19.990700000000004,3.32,0
11094962,10.009,0.02,6.288,0.452,1.4639,0.12,0.5779,0.03,-83.1382,2.94,0
11104655,10.1,0.016,4.197,0.271,1.9287,0.15,0.852,0.03,8.569500000000005,8.16,0
11106875,10.081,0.008,2.261,0.06,1.7981,0.17,0.6873,0.02,-60.79599999999999,2.97,0
11118588,9.996,0.012,3.836,0.173,1.2358,0.09,0.6295,0.02,86.2624,2.76,0
11140837,10.322,0.008,4.262,0.106,1.6588,0.07,0.3375,0.01,71.6434,0.58,0
11149102,10.028,0.012,4.19,0.166,1.2756,0.09,0.4474,0.02,58.6254,1.42,0
11151016,10.022,0.012,2.657,0.121,1.8782,0.19,0.7216,0.03,-64.5849,3.97,0
11155490,9.975,0.016,4.585,0.264,1.1913,0.09,0.8663,0.03,87.2928,10.91,0
11162918,10.068,0.02,3.042,0.279,3.1342,0.37,0.9278,0.04,16.542599999999993,20.26,0
11164926,10.197,0.008,2.53,0.075,1.8414,0.13,0.8115,0.02,-75.2744,4.28,0
11176936,9.983,0.02,4.604,0.339,1.8609,0.18,0.5291,0.03,30.779000000000003,2.42,0
11184250,10.247,0.008,4.819,0.143,1.2222,0.05,0.5678,0.01,87.853,1.39,0
11204619,10.073,0.024,7.177,0.641,1.7648,0.16,0.7245,0.03,-38.083500000000015,5.34,0
11213282,10.034,0.016,3.521,0.219,2.198,0.22,0.5021,0.02,75.8477,1.96,0
11223366,10.103,0.016,4.211,0.241,2.2619,0.19,0.4077,0.02,75.5069,1.3,0
11227563,10.035,0.032,4.652,0.724,3.7038,0.53,0.7462,0.05,-34.63849999999999,6.38,0
11247395,10.052,0.036,10.365,1.289,1.609,0.18,0.8451,0.05,6.789699999999996,14.85,0
11248899,10.176,0.008,2.234,0.053,1.9315,0.16,0.5757,0.02,-82.9869,1.67,0
11269144,10.027,0.012,6.098,0.324,1.5111,0.12,0.2802,0.01,68.95400000000001,0.93,0
11273278,10.039,0.028,6.726,0.746,2.5675,0.29,0.4295,0.02,79.0331,1.93,0
11275505,10.09,0.012,4.683,0.234,1.3926,0.09,0.7515,0.03,43.0701,4.39,0
11276283,10.189,0.008,4.237,0.106,1.1101,0.05,0.415,0.01,42.2183,0.86,0
11287893,10.143,0.012,5.858,0.264,1.5036,0.09,0.4018,0.01,43.2833,1.11,0
11295928,10.276,0.008,3.586,0.106,2.0355,0.12,0.3965,0.01,17.3266,0.82,0
11318263,10.257,0.012,6.876,0.286,1.3155,0.06,0.664,0.02,-59.321200000000005,2.46,0
11339148,10.035,0.016,4.867,0.271,1.6442,0.13,0.4259,0.02,-53.3601,1.47,0
11361114,10.061,0.02,3.582,0.302,2.7483,0.3,0.6871,0.03,84.8584,3.9,0
11419698,10.696,0.0,0.609,0.015,5.4859,0.32,0.6842,0.01,-88.235,1.72,0
11434162,10.659,0.0,2.83,0.023,1.4042,0.04,0.3511,0.0,58.9107,0.3,0
11436475,10.927,0.004,4.452,0.075,2.8444,0.05,0.814,0.01,76.1114,1.33,0
11440965,10.747,0.004,6.211,0.083,1.7426,0.03,0.3574,0.0,63.3231,0.29,0
11444551,10.647,0.004,4.676,0.045,1.3471,0.03,0.2906,0.0,-38.60329999999999,0.24,0
11445936,10.683,0.004,4.179,0.075,2.3978,0.06,0.4795,0.01,42.0834,0.5,0
11448053,10.53,0.008,4.423,0.166,2.8373,0.11,0.8172,0.01,-24.56819999999999,2.91,0
11450390,10.377,0.012,4.776,0.204,2.5557,0.13,0.5226,0.01,48.3363,1.13,0
11452247,10.712,0.004,4.867,0.09,1.9694,0.04,0.7849,0.01,44.8061,1.56,0
11453998,10.278,0.008,4.067,0.143,2.0695,0.12,0.4444,0.01,40.7974,0.98,0
11455096,10.021,0.02,3.931,0.279,1.8926,0.17,0.8077,0.04,-51.832899999999995,7.02,0
11456125,10.239,0.004,3.215,0.045,0.8618,0.04,0.3198,0.01,-74.1468,0.53,0
11457293,10.198,0.016,4.93,0.302,2.6106,0.2,0.3926,0.01,74.8152,1.1,0
11458157,10.352,0.008,3.082,0.113,2.6971,0.16,0.6714,0.02,39.1499,1.91,0
11459779,10.299,0.008,3.933,0.09,1.2717,0.05,0.5814,0.01,-21.5719,1.22,0
11461707,10.014,0.012,3.297,0.136,1.2177,0.08,0.8062,0.03,-12.618300000000005,5.69,0
11464248,10.665,0.004,6.224,0.106,1.6449,0.03,0.4431,0.0,70.1125,0.45,0
11469326,10.893,0.004,8.151,0.158,2.1874,0.04,0.721,0.01,-13.44319999999999,1.01,0
11472444,10.327,0.004,2.249,0.03,0.9626,0.05,0.6625,0.01,-67.2402,1.32,0
11474475,10.213,0.008,3.837,0.106,1.4533,0.07,0.4323,0.01,30.954900000000002,0.93,0
11475306,10.448,0.004,1.631,0.03,2.235,0.12,0.6049,0.01,-47.23079999999999,1.18,0
11476544,10.524,0.008,6.436,0.219,2.0459,0.07,0.6925,0.01,10.293000000000006,1.66,0
11478406,10.076,0.02,4.562,0.339,1.977,0.17,0.8824,0.04,75.131,11.54,0
11479568,10.618,0.004,7.004,0.151,1.8029,0.05,0.402,0.0,-68.2356,0.46,0
11481251,10.229,0.004,1.988,0.038,1.4165,0.1,0.7505,0.02,-78.971,2.61,0
11482234,10.243,0.024,6.246,0.678,3.215,0.28,0.9132,0.04,-25.7971,14.71,0
11483080,10.484,0.008,4.333,0.158,2.6356,0.11,0.7148,0.01,11.755300000000005,1.84,0
11484460,10.157,0.012,3.956,0.151,1.3118,0.07,0.9417,0.02,-71.2334,17.0,0
11485594,10.072,0.008,1.325,0.045,2.3045,0.3,0.7083,0.03,88.7345,3.83,0
11486871,10.083,0.008,1.742,0.053,1.6219,0.17,0.7018,0.02,44.967,3.09,0
11490586,10.657,0.004,6.213,0.106,1.8856,0.04,0.2934,0.0,15.221599999999995,0.28,0
11492328,10.483,0.012,5.896,0.264,2.5619,0.11,0.7425,0.02,-86.6147,2.35,0
11493483,10.301,0.008,1.962,0.045,2.4048,0.17,0.7892,0.02,-1.158299999999997,3.34,0
11494448,10.177,0.012,3.218,0.143,2.4268,0.19,0.4939,0.02,21.485,1.43,0
11495444,10.459,0.004,1.971,0.038,3.058,0.17,0.5798,0.01,40.8271,1.14,0
11496983,10.355,0.004,3.871,0.075,1.2292,0.04,0.514,0.01,-72.91929999999999,0.85,0
11498257,10.005,0.016,4.348,0.271,1.5249,0.12,0.7607,0.03,34.7216,5.42,0
11500510,10.533,0.008,7.094,0.211,1.5377,0.05,0.8525,0.01,88.1706,4.05,0
11501686,10.481,0.02,10.973,0.942,3.143,0.19,0.7208,0.02,-33.13890000000001,2.98,0
11502826,10.131,0.02,4.554,0.332,2.3374,0.2,0.7203,0.03,-69.5139,3.96,0
11503869,10.126,0.012,4.032,0.181,1.9934,0.15,0.3766,0.01,29.732599999999998,1.06,0
11504643,10.289,0.008,3.81,0.09,1.3978,0.06,0.5042,0.01,-50.03110000000001,0.98,0
11506546,10.86,0.004,5.766,0.045,1.4401,0.02,0.3461,0.0,49.6249,0.2,0
11509763,10.123,0.008,2.058,0.045,1.4099,0.11,0.896,0.02,3.557699999999997,8.46,0
11510905,10.405,0.004,4.062,0.053,0.9318,0.03,0.3984,0.0,62.5434,0.49,0
11513068,10.157,0.004,2.452,0.045,1.4216,0.11,0.4921,0.01,21.967,1.22,0
11515979,11.239,0.0,5.02,0.03,2.249,0.02,0.5707,0.0,44.0113,0.25,0
11525816,10.787,0.004,3.712,0.068,2.7157,0.06,0.9148,0.01,80.1073,3.82,0
11529079,10.44,0.012,9.276,0.407,2.0657,0.09,0.3812,0.01,32.2971,0.73,0
11530331,10.567,0.004,2.088,0.023,1.5836,0.05,0.813,0.01,67.1854,1.92,0
11531795,10.584,0.004,5.241,0.121,1.8419,0.05,0.6905,0.01,-33.17230000000001,1.28,0
11533908,10.297,0.008,3.684,0.128,1.862,0.09,0.7921,0.02,64.90299999999999,3.38,0
11536259,10.439,0.008,6.009,0.204,2.0124,0.08,0.4761,0.01,55.8849,0.84,0
11537569,10.486,0.008,6.68,0.158,1.5195,0.05,0.4349,0.01,48.0002,0.64,0
11539242,10.205,0.02,8.192,0.565,1.8954,0.13,0.5159,0.02,45.5275,1.86,0
11540308,10.696,0.004,4.577,0.083,2.0763,0.05,0.7229,0.01,11.440700000000007,1.16,0
11543802,10.52,0.004,4.189,0.068,1.211,0.03,0.8397,0.01,-6.616399999999999,2.66,0
11546706,10.006,0.024,4.839,0.437,1.9772,0.2,0.8623,0.04,24.625600000000006,11.71,0
11548125,10.612,0.004,4.721,0.098,1.7661,0.04,0.9045,0.01,52.5042,4.55,0
11551110,10.892,0.004,4.886,0.083,2.6542,0.05,0.897,0.01,79.5209,2.69,0
11556600,10.505,0.004,4.726,0.075,1.4821,0.04,0.3605,0.0,39.1021,0.42,0
11557929,10.311,0.004,3.194,0.053,1.08,0.04,0.4981,0.01,24.866299999999995,0.83,0
11559220,10.539,0.004,5.297,0.075,1.3004,0.03,0.3163,0.0,27.5366,0.33,0
11561159,10.603,0.004,3.727,0.083,2.2293,0.07,0.8552,0.01,-5.093099999999993,2.93,0
11564243,10.103,0.016,4.073,0.211,1.5358,0.1,0.9054,0.03,-74.0818,12.36,0
11565288,10.387,0.004,2.171,0.03,1.6327,0.08,0.6454,0.01,-72.6454,1.32,0
11566731,10.23,0.008,2.734,0.09,2.1073,0.14,0.7073,0.02,-12.630099999999999,2.53,0
11568392,10.671,0.004,5.049,0.09,1.788,0.04,0.6678,0.01,-13.963300000000004,0.96,0
11570540,10.613,0.008,6.632,0.219,2.6048,0.08,0.5256,0.01,-24.28030000000001,0.77,0
11573410,10.476,0.004,4.572,0.106,1.5969,0.05,0.6522,0.01,-25.386200000000002,1.25,0
11576383,10.048,0.008,4.217,0.121,0.911,0.06,0.4328,0.01,45.3499,1.16,0
11591454,10.066,0.008,2.444,0.083,1.8379,0.18,0.6123,0.02,22.162999999999997,2.36,0
11618336,10.146,0.016,2.944,0.181,3.0281,0.3,0.6202,0.03,-87.1956,2.49,0
11631623,10.074,0.008,2.809,0.098,1.3341,0.09,0.9268,0.03,29.249200000000002,14.18,0
11658789,10.06,0.016,5.941,0.302,1.3056,0.09,0.4609,0.02,83.9087,1.6,0
11801846,10.003,0.004,2.087,0.053,0.963,0.1,0.7246,0.02,10.072199999999995,3.26,0
11803312,10.218,0.016,7.135,0.377,1.5537,0.09,0.5813,0.02,-7.361500000000007,2.05,0
11893576,10.054,0.016,5.108,0.302,1.697,0.13,0.4777,0.02,41.7378,1.73,0
11907564,10.102,0.012,5.035,0.204,1.4409,0.09,0.3553,0.01,-67.8698,0.97,0
11946355,10.2,0.004,2.965,0.06,1.0294,0.05,0.5976,0.01,-83.8901,1.41,0
11984725,10.238,0.008,3.546,0.113,1.7128,0.09,0.5716,0.01,11.896500000000003,1.45,0
12002344,9.982,0.02,3.198,0.226,1.9824,0.21,0.9247,0.04,-58.230199999999996,20.23,0
12008778,10.246,0.012,4.608,0.173,1.6024,0.08,0.6539,0.02,2.1700000000000017,2.08,0
12067213,10.097,0.012,4.672,0.211,1.385,0.09,0.625,0.02,-71.3473,2.44,0
12070068,10.176,0.008,2.682,0.083,1.605,0.1,0.8444,0.02,-10.231400000000008,5.36,0
12089856,10.661,0.004,3.525,0.03,1.2984,0.02,0.4178,0.0,70.7736,0.34,0
12093501,10.61,0.012,5.975,0.347,4.0611,0.18,0.8427,0.02,83.9067,3.58,0
12096259,10.581,0.004,2.899,0.038,2.1528,0.07,0.4841,0.01,88.33,0.58,0
12099013,10.018,0.016,3.94,0.219,1.4677,0.11,0.79,0.03,-61.0467,5.82,0
12100015,10.07,0.016,3.554,0.249,2.4967,0.25,0.6335,0.03,-83.9808,2.96,0
12103691,10.722,0.004,4.069,0.038,1.366,0.02,0.4935,0.0,10.424099999999996,0.4,0
12105972,10.456,0.008,5.29,0.196,2.1598,0.09,0.7579,0.02,-71.3764,2.43,0
12107971,10.41,0.008,4.35,0.121,1.5998,0.06,0.9118,0.02,-72.1544,7.07,0
12109008,10.126,0.012,4.474,0.211,1.5417,0.1,0.662,0.02,51.914,2.68,0
12110269,10.522,0.004,2.257,0.03,2.222,0.09,0.4599,0.01,-13.07080000000002,0.63,0
12112536,10.373,0.004,3.226,0.053,1.1572,0.04,0.594,0.01,-24.424300000000017,1.02,0
12113388,10.397,0.008,6.074,0.188,1.5889,0.06,0.533,0.01,12.9071,1.07,0
12114174,10.125,0.016,2.564,0.196,3.4067,0.38,0.9494,0.04,10.662000000000006,25.86,0
12115375,10.322,0.008,2.727,0.083,2.9258,0.2,0.4112,0.01,-27.59280000000001,0.89,0
12116602,10.33,0.008,4.091,0.113,1.7911,0.08,0.4343,0.01,52.5561,0.8,0
12118036,10.15,0.016,5.306,0.309,1.9932,0.14,0.5005,0.02,5.171899999999994,1.63,0
12118868,10.161,0.008,2.23,0.06,1.7064,0.13,0.9723,0.02,-44.77170000000001,33.07,0
12119976,10.555,0.0,2.649,0.015,0.9543,0.03,0.4834,0.01,-66.039,0.48,0
12122358,10.76,0.004,4.261,0.045,1.653,0.03,0.427,0.0,-28.6207,0.33,0
12125394,10.336,0.004,2.064,0.03,1.6109,0.1,0.4336,0.01,37.8377,0.78,0
12127248,10.637,0.008,4.448,0.128,2.6372,0.08,0.9469,0.01,-70.43809999999999,8.83,0
12129529,10.592,0.004,3.756,0.038,1.1726,0.03,0.4474,0.0,17.4465,0.42,0
12131216,10.046,0.012,2.981,0.128,1.4826,0.11,0.8539,0.03,-18.201899999999995,7.58,0
12131891,10.223,0.012,6.408,0.264,1.2795,0.06,0.6564,0.02,62.120000000000005,2.44,0
12134466,10.269,0.008,5.126,0.166,1.3446,0.06,0.6026,0.01,-60.4738,1.58,0
12135390,10.723,0.004,3.461,0.038,1.5119,0.03,0.7686,0.01,51.7859,1.16,0
12138520,10.029,0.012,4.516,0.196,1.2107,0.08,0.5434,0.02,-83.0423,1.99,0
12140984,10.098,0.02,3.611,0.332,3.1361,0.34,0.7264,0.03,-76.9421,4.46,0
12142620,10.411,0.008,3.959,0.113,2.0282,0.08,0.659,0.01,55.4102,1.52,0
12143703,10.54,0.008,7.8,0.234,2.2856,0.08,0.2465,0.0,89.9516,0.33,0
12145072,10.254,0.008,2.129,0.053,2.4123,0.18,0.6817,0.02,-83.1328,2.26,0
12147393,10.256,0.012,5.941,0.317,1.986,0.12,0.584,0.02,-7.087199999999996,1.84,0
12149159,10.117,0.008,2.121,0.045,1.4029,0.12,0.701,0.02,-88.5207,2.65,0
12150243,10.68,0.008,7.108,0.234,2.6695,0.08,0.6673,0.01,-16.614100000000008,1.21,0
12152678,10.271,0.004,2.501,0.045,1.8259,0.11,0.5674,0.01,-80.3767,1.31,0
12153709,10.207,0.008,2.852,0.06,1.2412,0.06,0.6736,0.01,-28.20830000000001,1.94,0
12154475,10.465,0.004,3.52,0.083,2.3072,0.1,0.4868,0.01,1.6864000000000061,0.76,0
12156652,10.346,0.008,3.427,0.098,1.6438,0.07,0.9341,0.02,-14.521900000000016,10.2,0
12157781,10.157,0.012,5.609,0.264,1.5358,0.09,0.5333,0.02,-1.5060000000000002,1.71,0
12159163,10.827,0.004,5.359,0.106,2.7779,0.06,0.5924,0.01,-34.35910000000001,0.61,0
12164584,10.461,0.008,3.673,0.106,2.3979,0.1,0.6046,0.01,8.788399999999996,1.17,0
12165827,10.262,0.012,5.566,0.264,1.6609,0.09,0.8781,0.02,-52.5603,7.83,0
12167142,10.146,0.008,3.397,0.121,1.5677,0.1,0.6728,0.02,8.688900000000004,2.45,0
12167959,10.707,0.004,5.77,0.068,1.1344,0.02,0.6091,0.0,-83.9663,0.66,0
12172318,10.653,0.004,5.168,0.038,0.5655,0.01,0.5843,0.0,-69.0981,0.52,0
12174565,10.646,0.008,7.499,0.204,2.5235,0.07,0.3181,0.0,-41.74510000000001,0.36,0
12176836,10.454,0.008,3.793,0.09,1.8537,0.07,0.6647,0.01,20.485100000000003,1.37,0
12178298,10.537,0.004,3.844,0.06,1.4691,0.04,0.5304,0.01,-73.0649,0.66,0
12180229,10.225,0.02,6.636,0.528,2.8956,0.23,0.3895,0.01,80.753,1.15,0
12181022,10.251,0.008,3.448,0.121,2.0645,0.13,0.5538,0.02,77.4406,1.42,0
12182127,10.11,0.008,2.594,0.068,1.2349,0.08,0.8503,0.02,-0.8272000000000048,5.85,0
12183210,10.321,0.016,5.903,0.392,2.6158,0.16,0.7469,0.02,63.1327,3.41,0
12184457,10.01,0.02,2.548,0.226,3.2871,0.46,0.7989,0.04,-18.7808,7.38,0
12186189,10.535,0.004,3.907,0.053,1.4217,0.03,0.5192,0.01,-50.66730000000001,0.63,0
12187582,10.784,0.004,4.838,0.068,1.7869,0.03,0.6589,0.01,-75.5704,0.73,0
12190346,10.694,0.008,6.921,0.294,3.606,0.13,0.6255,0.01,-70.8403,1.06,0
12192715,10.554,0.008,2.408,0.075,4.0868,0.21,0.8299,0.02,-22.8005,3.13,0
12197270,10.126,0.016,3.982,0.256,2.6653,0.24,0.4468,0.02,-13.90100000000001,1.47,0
12198852,10.505,0.0,1.278,0.015,1.4301,0.08,0.4775,0.01,-63.5655,0.76,0
12200590,10.312,0.008,4.197,0.113,1.4094,0.05,0.6208,0.01,42.6474,1.45,0
12201835,10.303,0.008,3.153,0.098,2.0192,0.11,0.6338,0.02,-69.473,1.64,0
12202542,10.536,0.004,0.982,0.053,8.0,0.63,0.6477,0.02,-66.818,2.0,1
12204542,10.148,0.008,1.954,0.06,2.3874,0.23,0.7151,0.02,-16.160799999999995,3.22,0
12206164,10.778,0.004,5.1,0.053,1.5717,0.02,0.3734,0.0,-76.9881,0.26,0
12211754,10.584,0.012,7.591,0.302,2.3155,0.08,0.7671,0.01,24.345600000000005,2.36,0
12485051,10.168,0.012,4.275,0.181,1.4236,0.08,0.9045,0.03,55.8216,10.47,0
12557262,10.159,0.02,4.947,0.422,2.795,0.25,0.6498,0.03,42.6455,2.97,0
12562416,10.075,0.02,4.587,0.332,1.9842,0.17,0.8028,0.03,78.2739,6.47,0
12575320,10.034,0.032,4.699,0.701,3.5529,0.49,0.7466,0.04,17.221400000000003,6.31,0
12638129,10.327,0.008,6.069,0.166,1.1718,0.04,0.5306,0.01,-73.5164,1.13,0
12639794,10.561,0.012,6.497,0.279,2.5748,0.1,0.9148,0.02,-67.50450000000001,7.32,0
12641632,10.219,0.004,2.606,0.045,1.266,0.07,0.6683,0.01,57.9166,1.84,0
12642750,10.321,0.004,3.065,0.045,1.0497,0.04,0.5698,0.01,5.500500000000002,1.0,0
12644185,10.187,0.032,6.844,0.852,3.0656,0.3,0.9329,0.04,46.4534,22.34,0
12645532,10.051,0.012,2.259,0.098,2.0634,0.21,0.9142,0.03,-83.9834,14.1,0
12646401,10.266,0.02,6.076,0.467,2.7681,0.2,0.659,0.02,-16.743499999999983,2.64,0
12648880,11.09,0.008,8.361,0.317,5.6346,0.13,0.8609,0.01,3.123599999999996,1.9,0
12654694,10.134,0.012,2.878,0.113,1.7347,0.12,0.9325,0.03,55.7297,14.93,0
12656054,10.249,0.004,1.773,0.038,1.6317,0.11,0.8016,0.02,31.493499999999997,3.44,0
12657292,10.328,0.02,8.999,0.678,2.4915,0.16,0.5455,0.02,4.887200000000007,1.76,0
12657995,10.344,0.008,4.195,0.128,1.9019,0.09,0.5372,0.01,4.902699999999996,1.12,0
12659357,10.567,0.004,4.67,0.075,1.6502,0.04,0.3771,0.0,51.0948,0.4,0
12661293,10.338,0.016,4.681,0.384,3.7661,0.28,0.7807,0.03,33.2795,4.0,0
