GalaxyID,MassType_Star,MassType_Gas,MassType_DM,MassType_BH,BlackHoleMass,InitialMassWeightedStellarAge,StarFormationRate
4519509,2.854494E10,0.0,6.0254712E10,3.7351604E7,3.0796378E7,8.1647835,0.0
4520853,1.96310528E10,0.0,8.0905159E10,1.8104136E7,1.1276037E7,7.9091763,0.0
4521742,1.75672013E10,0.0,7.9441207E10,1.5004815E7,1.0460838E7,8.164405,0.0
4522287,1.11741276E10,4.01802336E8,8.736206E10,5431822.0,488418.0,7.2441754,0.29009777
4525157,1.25887437E10,0.0,8.0081084E10,9097186.0,1071346.0,8.079264,0.0
4526427,1.05771766E10,0.0,6.1699273E10,1.0915182E7,1123832.4,8.253282,0.0
4527383,1.55301683E10,3.4582976E8,3.6162523E10,1.2720712E7,2583616.2,7.8045053,0.015827117
4529052,1.08219238E10,0.0,5.3506961E10,1.2795005E7,1660325.2,7.573373,0.0
4531543,1.03249357E10,0.0,4.968711E10,1807953.0,320531.3,7.918755,0.0
4534539,1.08222147E10,0.0,3.5047592E10,0.0,0.0,7.9572153,0.0
4535967,1.1940649E10,2.86979392E8,1.6759826E11,1.0847718E7,3778563.5,6.5574017,0.16930254
4559080,2.19566756E10,3.35631072E8,1.05414238E11,1.2843171E7,1290217.8,6.103683,0.24179634
4560273,2.07057428E10,0.0,7.1753032E10,3.880058E7,3.1446628E7,7.5804186,0.0
4561774,1.39714427E10,3.94552269E9,4.07676682E11,1.827315E7,4551864.5,7.335452,0.49330232
4562581,2.86588744E10,0.0,5.1723071E10,2.7609162E7,2.5783724E7,7.839391,0.0
4563638,1.34348739E10,3.20390432E8,1.07362935E11,1.2696782E7,1401597.8,6.5868163,0.15154058
4565801,1.53819648E10,2.84835904E8,6.8631233E10,7246461.0,2001926.5,7.8691206,0.20684372
4566939,1.72522619E10,0.0,2.47999283E10,6.3268972E7,5.7674224E7,9.016941,0.0
4572638,1.2655575E10,2.145464E8,5.5048471E10,7333448.5,843359.7,6.9748206,0.20254214
4576044,1.86439373E10,0.0,2.51974246E10,6.6558144E7,3.6178712E7,8.123398,0.0
4580964,1.07835576E10,0.0,1.15758848E10,2.0882574E7,1.5565647E7,7.8824425,0.0
5296020,3.11315702E10,0.0,4.3986424E10,3.89122E7,1.6523142E7,7.1051445,0.0
5297362,2.11284521E10,4.85177248E8,1.00799398E11,1.4569759E7,6116616.5,5.6137996,0.36081442
5298387,2.50564526E10,2.29509024E8,9.4526702E10,1.4565431E7,3056038.5,6.1896796,0.05069889
5299570,5.0043249E10,2.2710396E7,6.4074559E10,1.92364E8,1.72392992E8,9.219798,0.0
5309323,1.18347172E10,0.0,2.58663854E10,1.8138356E7,1.5984084E7,8.698654,0.0
5321154,1.39824323E10,0.0,7.6978668E10,1.0862916E7,1648630.0,6.819879,0.0
5321933,1.08252232E10,1.00861041E10,3.97913784E11,1.2826405E7,1174466.5,6.44749,1.0341036
5324031,1.44255693E10,0.0,2.84452659E10,2.3624768E7,1.8735664E7,9.507193,0.0
5325100,1.0262018E10,0.0,4.1388155E10,3617467.2,467304.03,7.3707366,0.0
5337541,2.53557043E10,0.0,9.6378462E10,3.0338616E7,2.315529E7,7.761277,0.0
5338601,2.11606835E10,0.0,7.3178202E10,1.5735147E7,1.4361073E7,7.0667458,0.0
5339301,1.6963072E10,0.0,1.01468357E11,2.7720556E7,1.8069436E7,8.873489,0.0
5340165,2.8434305E10,0.0,7.3265463E10,3.9435392E7,3.1253112E7,8.375307,0.0
5341887,3.4456723E10,0.0,1.8226686E10,7.5534784E7,7.0155568E7,8.695641,0.0
5344772,1.86389524E10,0.0,6.1447205E10,3.0190804E7,1.456418E7,7.7464304,0.0
5346019,1.30658068E10,0.0,4.9124798E10,1.9283962E7,9904049.0,9.178674,0.0
5347071,1.31119954E10,0.0,2.89300173E10,1.0491591E7,8410330.0,8.765787,0.0
5348717,1.63087892E10,0.0,6.7593867E10,4.70969E7,3.4831608E7,7.7841854,0.0
5350519,1.14908283E10,0.0,6.6701918E10,7241997.5,2132301.5,7.1453414,0.0
5351637,1.21668813E10,0.0,3.8256648E10,5423858.5,831284.94,8.84734,0.0
5352574,1.07221975E10,0.0,4.1359065E10,2.0015294E7,5988903.5,9.168747,0.0
5367150,3.8904041E10,8425203.0,5.914948E10,4.8062024E7,4.31304E7,8.993608,0.0
5368410,1.14510766E10,0.0,8.6431343E10,1.2680413E7,1204051.4,7.9089994,0.0
5368984,1.52456141E10,0.0,5.4563717E10,9075903.0,1629775.6,6.902902,0.0
5370324,1.64811264E10,0.0,4.2241315E10,1.1673765E7,1.1231237E7,8.848324,0.0
5372002,1.21518459E10,0.0,4.8940593E10,1.2802921E7,1420932.4,8.755781,0.0
5373264,1.01975931E10,0.0,3.20324301E10,0.0,0.0,6.187406,0.0
5374885,1.91404298E10,0.0,1.3072801E11,1.55101616E8,1.53378464E8,10.007711,0.0
5956833,4.3797996E10,0.0,1.17397316E11,2.927637E7,1.9385206E7,8.164847,0.0
5958292,3.41105009E10,1.10337165E9,1.66968082E11,2.7571554E7,2.188189E7,7.1287766,0.737941
5959322,2.73220465E10,0.0,1.0511369E11,7426865.5,887044.5,7.461085,0.0
5960126,2.96405647E10,0.0,1.08167627E11,4.8229148E7,3.6679036E7,8.995533,0.0
5961317,1.93103749E10,0.0,1.22303013E11,1.2735639E7,4417203.5,6.5877438,0.0
5962246,1.93343549E10,0.0,1.17484569E11,1.6354121E7,4008815.8,6.532815,0.0
5963335,1.20324014E10,5.4153344E8,1.54936525E11,1.2784388E7,1092019.0,6.113694,0.17985947
5965713,1.65917286E10,0.0,2.96086712E10,1.2694872E7,2789802.0,7.558194,0.0
5974062,2.20303073E10,0.0,5.2644102E10,9092772.0,2629626.2,8.788353,0.0
5988782,2.82170491E10,0.0,5.7821254E10,3.9240812E7,3.3620488E7,6.5008607,0.0
5990641,1.59075789E10,1.08611891E9,8.5374575E10,9186873.0,881000.0,5.5512457,0.67199284
5994742,1.48568095E10,9.3470016E8,5.0869907E10,9047145.0,881562.56,6.402963,0.5137932
6004915,2.88089702E11,8.7189582E12,5.0266766E13,1.89067648E9,4.9628208E8,8.3540125,3.265994
6022578,4.5824188E10,1.48374067E9,1.34596329E11,4.270878E7,2.7204914E7,6.6796956,0.87459856
6024688,1.35302298E10,0.0,8.6198657E10,1.1380896E7,5359508.0,8.110451,0.0
6026428,1.01662054E10,0.0,4.8213463E10,9073477.0,2641357.8,7.509403,0.0
6037179,3.21829683E10,0.0,1.31639337E11,3.434464E7,2.992461E7,8.74575,0.0
6038360,2.71833661E10,0.0,1.28818086E11,2.5330512E7,4747634.0,6.170644,0.0
6040034,1.74430269E10,0.0,6.9872198E10,8.8122656E8,3.5874412E7,8.287428,0.0
6041564,1.95986473E10,0.0,3.9720604E10,1.30669984E8,1.24652312E8,9.898338,0.0
6043241,1.51247544E10,0.0,1.0393089E10,1.27348488E8,1.25302104E8,10.108088,0.0
6053319,2.00508211E10,0.0,1.68238137E11,8.1621232E7,7.410772E7,9.315229,0.0
6058210,1.00714035E10,0.0,4.6419882E10,5427804.5,1272219.9,7.831609,0.0
6066836,1.99106273E10,3.46650656E8,2.58499019E11,1.4482035E7,3682992.8,5.7028794,0.04811582
6068064,5.1134644E10,2.014714E7,1.42284489E11,2.8090416E8,2.45982944E8,9.421163,0.0
6074567,1.02630922E10,5.23851168E8,1.25133963E11,5423882.5,814505.06,6.2831903,0.31338447
6076301,1.65363231E10,0.0,2.4276394E10,3.498036E7,2.785159E7,9.463475,0.0
6077307,1.30983854E10,0.0,6.2048292E9,5.1958356E7,4.3349848E7,7.8869557,0.0
6082967,1.662477E10,6.3398892E9,3.57533909E11,1.655063E7,4988278.5,5.397683,1.5220252
6084349,1.87969085E10,0.0,1.62392023E10,8.1022384E7,7.3261288E7,7.90032,0.0
6086970,2.10777825E10,1.07974938E9,1.1254009E11,1.2767694E7,1416096.0,6.2555346,0.7952115
6588843,1.85946849E10,0.0,3.43514874E11,8.2090904E7,6.7829832E7,9.262343,0.0
6592636,1.35606794E10,0.0,3.2875903E10,1.0991566E7,1415572.0,8.214771,0.0
6599298,2.73170248E10,0.0,7.8180852E10,1.8477304E7,1.6264757E7,7.211888,0.0
6600556,3.5921994E10,0.0,2.15326986E10,1.05109856E8,9.0080704E7,10.039078,0.0
6602359,2.65560003E10,0.0,3.1683412E10,2.8102318E7,2.204727E7,8.234678,0.0
6611996,2.76354232E10,0.0,7.5689222E10,1.1215028E7,9449748.0,8.831733,0.0
6612867,1.26978222E10,4.72388544E8,1.39308122E11,7296183.0,789449.3,6.194504,0.28075624
6613433,1.61628447E10,0.0,2.56094634E11,2.35149E7,1.5936242E7,9.073965,0.0
6615741,1.08696873E10,0.0,2.46738944E10,1.9424364E7,1.3074294E7,8.84243,0.0
6620620,3.26107668E10,0.0,1.62847687E11,4.6649876E7,3.6633348E7,8.659823,0.0
6621771,2.21169869E10,0.0,6.7147891E10,3.8705444E7,3.5383276E7,8.959323,0.0
6623024,1.21815624E10,4.91767616E8,1.89160063E11,1.4527115E7,2160718.8,7.13499,0.22571616
6630026,2.31219487E10,2.15479808E9,4.07453696E11,1.8082596E7,1888836.2,6.635096,0.7098176
6631027,2.03726868E10,1.08114125E9,2.66778558E11,1.2968888E7,3736594.5,6.7590075,0.53592664
6639777,4.4378866E10,1.26985552E8,3.52473121E11,1.12197064E8,9.6636104E7,9.082988,0.025778992
6642819,1.70050017E10,1.90803507E9,5.5242371E10,9039770.0,1189633.5,5.5591025,1.3080413
6643600,1.3206143E10,4.61853952E8,7.7948166E10,7241524.5,733452.3,6.782354,0.25214514
6650954,4.7188677E10,0.0,1.70138354E11,1.61888304E8,1.46724128E8,7.5666323,0.0
6656923,1.05970268E10,3288055.0,1.86649035E11,8.0666848E7,6.7182128E7,10.751264,0.0
6659447,9.0753425E10,6.0069642E9,3.50650434E11,3.18592448E8,2.98336768E8,8.266398,3.6145043
6688619,1.98121923E10,0.0,1.69954171E10,1.6278895E7,1.5191337E7,7.1064787,0.0
7135148,1.12377344E10,0.0,6.5994179E10,1.1044346E7,2301213.0,6.5963206,0.0
7142699,1.66085878E10,0.0,4.5624885E10,2.084739E7,1.2857747E7,7.1768,0.0
7143602,1.29897462E10,0.0,4.5256475E10,1.4477937E7,7558345.5,7.2916136,0.0
7144268,1.25404703E10,4.5198592E8,8.5025546E10,1.089024E7,4724894.0,6.878118,0.22723734
7154022,1.74642811E10,0.0,3.3729067E10,5423873.5,3706951.0,7.269671,0.0
7164803,3.4362634E10,4733680.0,5.4020796E10,6.6875192E7,4.4694988E7,8.096002,0.0
7167140,1.01394084E10,4.88701792E8,1.0162348E11,1.2655677E7,1621512.9,5.9937,0.3184547
7168277,1.12973885E10,3.89364064E8,6.5383391E10,9151006.0,1020400.9,6.5121226,0.19924329
7173185,1.96050883E10,8.9871072E8,2.44189102E11,1.0884374E7,1672741.5,7.4520206,0.32371992
7173884,1.4853889E10,3.98138048E8,8.9078079E10,1.4509322E7,3039472.0,6.663693,0.34288526
7174790,2.99897446E10,0.0,8.1157235E10,3.978928E7,2.042617E7,7.6585207,0.0
7182472,1.46960845E10,4.35635232E8,2.82028892E10,1.4627832E7,4426369.5,7.614114,0.29662564
7190132,1.74124134E10,0.0,6.8825137E10,2.521415E7,1.2589173E7,6.9789567,0.0
7196586,1.24241265E10,2.8612352E8,1.49992063E11,1.8250726E7,5620215.5,7.108506,0.03572962
7197620,1.63078861E10,0.0,1.31784753E11,7.0642744E7,6.0949404E7,9.421844,0.0
7198868,1.66264781E10,0.0,5.6114926E10,9092781.0,4480011.0,7.8784957,0.0
7199854,1.52598497E10,0.0,3.871232E10,1.4714113E7,2952496.2,7.4266434,0.0
7206719,1.01337385E10,0.0,2.4276394E10,0.0,0.0,7.697583,0.0
7607854,1.7133054E10,0.0,2.38304236E10,1.2757609E7,1.1585952E7,7.4859066,0.0
7608941,1.11268895E10,0.0,4.8921203E10,1.6452704E7,9690633.0,8.084535,0.0
7613426,1.68535378E10,2.13436032E9,1.39356586E11,1.2602091E7,3210899.2,6.5681167,1.0316873
7615335,1.62800845E10,3.31949184E9,7.4739114E10,1.0865754E7,1125073.5,6.4171143,1.8668972
7615994,1.40553001E10,8.3214496E8,1.38464641E11,7243133.5,1009528.2,6.392236,0.44563407
7624200,1.62555894E10,8.253367E8,6.0361355E10,1.1250022E7,5602475.5,6.3800073,0.5308667
7629051,2.21198582E10,1.08551334E9,1.13015153E11,1.4624648E7,5436460.0,6.5445414,0.6548153
7634996,5.3249905E10,6338533.0,1.09786702E11,7.729212E7,5.4920016E7,6.374064,0.0
7645010,1.66047109E10,0.0,5.7976373E10,2.900594E7,2.2654272E7,9.140212,0.0
7645674,1.13282509E10,4.52114208E8,8.2650268E10,1.4599977E7,1418177.9,6.034485,0.17943728
7653318,1.08198031E10,2.9942688E8,2.48387092E10,9074534.0,1340968.9,7.7131214,0.007274621
7657927,2.31287439E10,9.1628672E8,6.9697692E10,2.2915812E7,1.0059717E7,6.518672,0.48411062
7658846,2.32725217E10,2.0196468E7,1.56090237E11,4.732044E7,2.5982612E7,8.647362,0.012615244
7659938,1.25320366E10,8.9656429E8,6.1815615E10,7241631.0,1110790.2,5.511808,0.47256944
7672461,1.24124744E10,5.6680902E8,5.0743869E10,9061656.0,1360957.5,6.524084,0.3866163
7678274,1.04964383E10,7.9031014E8,1.39783176E11,5449389.0,761946.75,5.756987,0.30892384
7680777,1.43492403E10,0.0,2.98316554E10,1.088699E7,5355427.5,7.3481193,0.0
7685217,1.29943296E10,6.8786854E8,3.6879954E10,7341524.5,1119991.6,6.3239307,0.5264209
7691025,1.09917901E10,6.4975529E9,8.7497794E10,5514249.0,683306.25,5.7081304,1.6896974
7694029,2.55903355E10,1.1190012E8,1.60220332E11,5.9384476E7,5.7397452E7,8.570768,0.040311497
7703263,1.80149555E10,0.0,1.77913774E11,5.144022E7,4.8043812E7,9.726226,0.0
7704503,1.52578089E10,3.60798464E8,1.30408071E11,7239220.5,1376492.9,7.6698833,0.15068091
7705672,1.16452301E10,8.072064E7,4.0079323E10,1.0883545E7,2042756.6,7.0712085,0.0
7707096,1.37592248E10,0.0,2.19592786E10,1.0855768E7,3881746.8,7.0204945,0.0
8058403,6.712293E10,0.0,7.1094744E11,1.0771952E8,8.1711096E7,8.119957,0.0
8061835,6.2865297E10,4.4364882E10,2.50221403E12,8.0370136E7,4.9712088E7,6.7978044,1.2464738
8065154,4.518765E10,0.0,1.43029083E12,1.1062124E8,8.377384E7,9.351534,0.0
8068621,5.8765062E10,0.0,1.07865152E12,6.88154E7,4.6219888E7,7.8863654,0.0
8071906,1.1023319E11,0.0,1.11732497E12,1.99390496E8,1.69771424E8,7.9178643,0.0
8077032,5.6041021E10,3.484314E10,1.24970113E12,3.6496144E7,2.0237014E7,6.0976405,3.2294836
8080039,6.5573171E10,1.01188698E9,1.07301863E12,9.6830528E7,5.6040808E7,7.933305,0.6028179
8083282,5.8689794E10,2.01943603E9,8.0804328E11,2.0267542E7,1949434.8,7.446973,0.79934496
8085138,1.97905531E10,3.6530254E10,9.0924987E11,2.3630818E7,8966240.0,6.7383237,0.965426
8086783,4.9820676E10,3.04102528E9,8.973735E11,7.503316E7,6.377242E7,6.715931,0.09460956
8088441,3.19502971E10,1.10332498E10,9.8304865E11,2.3524304E7,2299861.0,5.555766,2.3657491
8090113,3.27043154E10,4.59709664E8,9.6521932E11,4.0225804E7,9210930.0,6.0333056,0.33099648
8092294,9.4625751E10,9.4640528E7,1.06617392E12,1.24521896E8,9.9462608E7,8.117113,0.0
8095973,2.35831808E10,3.27918848E9,3.76768922E11,1.30288272E8,2.8309836E7,7.0325165,0.96200985
8097697,5.0017591E10,5.0345339E9,7.4077903E11,3.0988508E7,3421283.0,7.056999,1.5541723
8099174,5.481252E10,2.39799194E9,6.5833245E11,4.6389896E7,1.8923468E7,7.687383,0.94885576
8101596,7.650277E10,0.0,3.86134311E11,2.0083152E8,1.69704768E8,9.022096,0.0
8107563,4.2782118E10,1.35272179E9,5.5718399E11,3.1056642E7,4441497.0,5.578016,0.8811526
8109571,3.7261771E10,1.59581747E9,5.8319582E11,2.550755E7,3148996.2,5.3007154,0.942191
8111398,2.94799155E10,1.59418125E9,5.7246338E11,2.8412644E7,1.0628314E7,7.0750775,0.74801326
8112693,4.6067491E10,0.0,3.76196891E11,5.2151736E7,2.4221966E7,7.4115033,0.0
8114253,1.49093704E10,1.21067735E10,6.4406133E11,1.0732157E7,4745049.5,6.7628255,0.8282398
8115174,1.82384415E10,0.0,4.74407666E11,3.7453308E7,1.77087E7,8.026145,0.0
8116062,2.07386501E10,2.25224448E9,6.6329628E11,2.1716836E7,2223703.5,6.85193,0.72867733
8117170,4.1479447E10,0.0,3.50204461E11,9.5516232E7,8.085904E7,9.136409,0.0
8119056,3.6192453E10,5.5955616E8,1.89635101E11,3.7894932E7,2.0014646E7,7.9431562,0.5065695
8120452,2.05194035E10,2.35584512E9,3.13023955E11,2.1900104E7,2358062.8,5.5074697,1.2952771
8121522,3.01055529E10,5.6744915E8,3.68072425E11,2.8571336E7,2.1403548E7,8.24717,0.1650658
8122788,4.5366518E10,0.0,2.08937927E11,2.144348E8,2.13824848E8,8.914312,0.0
8125802,1.86047713E10,0.0,4.66758304E11,4.5124168E7,2.9076534E7,9.163158,0.0
8126917,1.61335183E10,3.07548672E9,3.72144341E11,1.0910906E7,1048052.44,6.7519765,0.932119
8128032,1.33360763E10,6.3073402E8,2.77549777E11,1.1133521E7,1329559.2,6.577395,0.4224609
8128761,5.0509914E10,0.0,1.80570227E11,1.03974416E8,9.2853288E7,8.462059,0.0
8131927,1.45651241E10,3.35685222E9,3.25356028E11,1.0873955E7,1278180.8,6.3489003,0.79731375
8132671,1.05702472E10,1.19239588E10,4.59516117E11,9135057.0,934673.4,5.7750664,1.2381061
8133712,2.4143358E10,0.0,2.98054812E11,4.3806328E7,3.1426938E7,8.550828,0.0
8135171,1.99278428E10,1.03461107E9,2.94516097E11,9053784.0,826965.44,7.166284,0.48246256
8136011,3.5887899E10,0.0,2.34154754E11,1.382848E8,1.24656832E8,9.870076,0.0
8139480,2.21501358E10,0.0,3.68062693E11,1.2308432E8,1.0177056E8,10.252185,0.0
8141418,3.7050999E10,3.80915635E9,6.1784595E11,1.9998222E7,6133715.0,6.1931186,1.6910189
8143479,2.03905536E10,1.05138586E9,2.56889635E11,9113234.0,950544.56,6.883503,0.33372235
8145430,2.14093926E10,2.12900006E9,2.03828658E11,9046362.0,927005.8,6.7997613,0.70643663
8146111,2.20240548E10,3.19510528E8,1.85301418E11,1.0853062E7,1025886.94,6.8952103,0.17423654
8147616,1.68755528E10,4.78538432E8,2.93624185E11,1.0913349E7,1744047.6,6.717276,0.23710535
8148722,3.0169516E10,0.0,2.43529859E11,4.394304E7,2.727553E7,7.919336,0.0
8150447,1.13826683E10,8.6257069E8,2.58780168E11,1.0880901E7,1077969.9,6.653116,0.5777524
8151799,1.33476516E10,7.9131648E8,2.71858794E11,1.272811E7,1072320.5,5.9910746,0.41423696
8152593,2.16005018E10,0.0,1.321047E11,2.5718234E7,1.3979434E7,8.813325,0.0
8153608,1.87227525E10,3.43266976E8,2.04497601E11,1.2685976E7,2956099.2,7.125719,0.10508327
8155846,1.53526364E10,1.46638832E8,1.40801147E11,1.0905608E7,1294761.0,5.7744656,0.11187741
8158154,1.54147236E10,0.0,2.24023413E11,2.2697936E7,1.3514356E7,7.3207965,0.0
8160538,1.20928379E10,0.0,1.46841174E11,9172547.0,823952.6,7.803038,0.0
8166018,2.29927289E11,2.83418144E8,2.10010217E12,9.2578835E8,8.814871E8,8.8872175,0.11732436
8193526,1.63020308E11,0.0,1.82283338E12,3.67166816E8,3.2710816E8,7.966243,0.0
8206768,1.54455998E11,0.0,6.9833418E11,3.98442528E8,3.155608E8,8.451233,0.0
8216841,9.6991117E10,2.61740979E9,2.82508814E12,2.15899904E8,1.45802928E8,8.472252,0.04645806
8222576,8.0307741E10,2.07131558E9,1.46767492E12,9.5012464E7,7.5706112E7,8.165032,0.7356122
8225949,8.4481548E10,4.7947172E9,1.39516576E12,5.7761656E7,2.962321E7,6.8875427,2.2037327
8228662,2.46329508E10,1.12755016E10,1.3291132E12,5.5556152E7,3.2051482E7,8.96395,0.37182122
8231473,8.229213E10,4.09805594E9,1.72534976E12,9.5501632E7,5.2101384E7,7.537769,1.2255872
8234983,5.2002648E10,1.89282765E9,1.18447289E12,5.4757392E7,3.152137E7,7.82431,0.6582712
8237250,3.8629544E10,4.1334452E10,9.7094907E11,3.650246E7,7228293.5,6.4639406,2.319793
8238669,2.74310287E10,4.22522688E8,1.39293583E12,5.7138984E7,3.5749456E7,7.9868984,0.0
8240700,3.09941944E10,9.1531026E10,1.08725096E12,3.0815062E7,2982529.0,5.180747,4.1597114
8242262,7.309226E10,0.0,9.8055697E11,6.7672264E7,4.3254072E7,6.602297,0.0
8244582,1.14039276E11,0.0,7.4913618E11,3.04537888E8,2.24799776E8,9.769103,0.0
8253668,2.48299909E10,2.1576917E10,9.8375631E11,1.837781E7,1863026.4,5.027357,2.308324
8255217,4.9253622E10,3.56305459E9,9.9816322E11,5.307652E7,3.3511396E7,6.3264055,0.26222268
8257781,2.65327022E10,2.70918328E10,9.1112106E11,1.8250936E7,1646121.4,5.516733,2.5310123
8259239,8.7782253E10,0.0,2.12166377E11,2.80968704E8,2.2955104E8,9.533026,0.0
8264929,1.80785377E10,2.86304727E10,6.9995325E11,1.4737287E7,1474166.9,5.278055,1.7484094
8266167,4.2138739E10,0.0,4.76870246E11,4.9670128E7,3.256977E7,5.914492,0.0
8268441,3.1161983E10,1.24100493E9,5.38491945E11,2.7489622E7,1.1725029E7,6.81762,0.6177091
8269571,4.2481951E10,2.43732019E9,4.90472407E11,1.996141E7,4863748.0,5.7050414,1.3740125
8271405,4.4981989E10,0.0,4.73409126E11,4.77316E7,2.956567E7,7.368353,0.0
8274107,6.3508898E10,2.40247936E9,4.35957137E11,7.69E7,5.890904E7,6.128467,0.16217902
8279116,3.8126641E10,4.14049376E8,6.0710381E11,7.0355504E7,7.0568032E7,9.527685,0.14553837
8280928,2.28512932E10,2.0831145E9,4.16838484E11,2.9886116E7,3712935.8,5.2876096,0.7560475
8282541,2.76455956E10,5.3233208E9,3.07711082E11,2.5521084E7,1.6270113E7,6.658168,1.8055032
8283638,3.7178126E10,2.23867576E10,1.12344249E12,5.3767856E7,3.12509E7,6.4714704,2.2231069
8288574,2.50085745E10,4.1180733E10,8.3108843E11,1.2906844E7,1255507.5,6.049612,2.332003
8290283,3.23839468E10,8.4335078E9,2.27775414E11,2.169652E7,8642552.0,5.725554,2.8727748
8292328,1.67899146E10,2.96118907E10,8.5945608E11,1.6464446E7,9473919.0,6.300598,0.71539176
8294142,1.98306796E10,1.59512801E10,7.5140478E11,3.256662E7,1.3603379E7,7.002515,0.59510696
8295058,4.2063573E10,4.82918912E8,4.20958896E11,9.7391136E7,9.6137544E7,8.306214,0.03965198
8297952,4.2301354E10,5.8989322E9,6.9205177E11,7.2556008E7,5.2848152E7,7.604203,1.8329375
8299822,4.0933552E10,1.33673943E10,1.41771643E12,7.8703696E7,5.0416836E7,8.380678,0.0013148153
8302236,2.77944812E10,8.0309059E9,5.6671424E11,2.3639212E7,1.1549883E7,5.7894526,1.5477375
8303524,2.59996488E10,5.0597427E9,2.38110327E11,7252871.5,3313085.0,6.591873,1.6694679
8304409,3.5215196E10,8.5372092E10,1.70960513E12,4.3082648E7,2.43491E7,5.4839816,0.3370014
8307241,1.75590441E10,6.6617467E9,3.01700121E11,2.5431814E7,2168565.5,5.7519956,1.6114205
8308232,2.36815503E10,2.20645478E9,3.78446119E11,1.8167752E7,2691166.0,5.9325337,0.7660386
8310691,4.0079798E10,1.63494928E8,1.56410184E11,7.7043168E7,5.395724E7,8.171752,0.085678674
8312526,4.0135295E10,8.0123634E10,1.96809445E12,1.30047776E8,5.3582604E7,7.3067093,0.8490206
8316347,2.5731713E10,2.85139763E9,1.21013576E11,5426695.0,4678968.0,6.74164,1.408655
8317334,1.16589281E10,1.11051786E10,3.76245354E11,2.1759772E7,1840984.5,4.639752,1.1365951
8318303,1.69764987E10,3.19855334E9,5.5636964E11,2.2437104E7,1.2714021E7,6.3267555,0.543437
8319460,3.30580664E10,1.24857836E10,8.0325404E11,2.6323338E7,9072013.0,6.6247363,1.6538272
8322066,1.13158851E10,1.91931146E10,4.77888217E11,1.0879623E7,941776.7,5.6903024,1.129934
8323311,2.44681933E10,1.83884022E10,6.7354395E11,2.1705818E7,4446341.0,5.35739,3.070745
8324882,3.5029586E10,2.41984082E10,8.3823375E11,3.2773114E7,6963643.0,5.043812,4.4374413
8328198,1.15534234E10,1.69218396E10,4.76831482E11,2.0103388E7,1765643.6,5.1064315,1.0783039
8331245,1.31986053E10,2.38139341E9,2.82697859E11,1.9944856E7,5906127.0,6.421084,0.3102218
8334018,1.18995098E10,2.5077353E9,2.31129891E11,1.279351E7,1306393.6,6.205543,0.7274017
8335908,5.8547581E10,1.18249359E10,2.06354212E12,1.14575512E8,8.1413E7,8.961567,0.0
8339150,2.14636257E10,7.1335436E10,1.02185789E12,2.9271776E7,3578044.0,5.2731447,2.618294
8340631,2.30936719E10,1.08969964E10,4.85372822E11,2.0114214E7,2318195.5,6.667146,1.2665654
8343103,1.21453742E10,2.72260544E8,1.988357E11,5424071.0,615550.3,7.588044,0.0638314
8343543,2.56281498E10,6.662763E9,1.90973018E11,9827231.0,3250799.5,6.9767156,2.0318918
8345214,1.08267366E10,1.17462088E10,3.24115104E11,5430497.0,1294682.0,6.2946496,0.52207696
8345841,1.77715835E10,3.08995302E9,4.23809253E11,1.4726332E7,6449558.0,6.635609,0.83153695
8347311,1.67457761E10,1.20094976E10,3.90797623E11,1.2667058E7,3414511.8,5.491911,2.1701453
8349164,1.06108764E10,5.1037481E9,2.28066247E11,2.0050172E7,7656607.0,6.7508397,1.5348395
8350032,1.19305308E10,8.0365117E9,3.47674051E11,1.0917931E7,1046797.94,5.577357,0.92827445
8350686,2.48666767E10,5.1063025E9,1.79290489E11,1.636456E7,1.1806241E7,5.555189,2.536333
8353605,2.11112366E10,2.80657766E9,2.24227033E11,2.6798232E7,1.6642443E7,5.521062,0.58963937
8355288,1.76757494E10,3.5249533E10,7.1539746E11,3.0897616E7,1.2491028E7,6.256968,1.0533003
8358441,4.0976761E10,3.31000709E11,3.21028201E12,6.4369204E7,2.7181846E7,5.56779,0.63673633
8361308,2.0882645E10,1.43519713E10,5.5335446E11,2.5577408E7,3512604.2,5.2161617,2.590458
8362460,2.22112768E10,4.5164749E9,4.10759725E11,1.2757538E7,3300141.0,6.646605,0.70963883
8364907,5.2927488E10,2.68055757E11,3.5027912E12,4.13072032E8,6.2117908E7,6.877577,0.07990289
8369253,6.0483604E10,2.24972341E11,3.09262261E12,7.6670752E7,4.2048628E7,7.148168,2.8707843
